as_of_year,respondent_id,agency_name,agency_abbr,agency_code,loan_type_name,loan_type,property_type_name,property_type,loan_purpose_name,loan_purpose,owner_occupancy_name,owner_occupancy,loan_amount_000s,preapproval_name,preapproval,action_taken_name,action_taken,msamd_name,msamd,state_name,state_abbr,state_code,county_name,county_code,census_tract_number,applicant_ethnicity_name,applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_ethnicity,applicant_race_name_1,applicant_race_1,applicant_race_name_2,applicant_race_2,applicant_race_name_3,applicant_race_3,applicant_race_name_4,applicant_race_4,applicant_race_name_5,applicant_race_5,co_applicant_race_name_1,co_applicant_race_1,co_applicant_race_name_2,co_applicant_race_2,co_applicant_race_name_3,co_applicant_race_3,co_applicant_race_name_4,co_applicant_race_4,co_applicant_race_name_5,co_applicant_race_5,applicant_sex_name,applicant_sex,co_applicant_sex_name,co_applicant_sex,applicant_income_000s,purchaser_type_name,purchaser_type,denial_reason_name_1,denial_reason_1,denial_reason_name_2,denial_reason_2,denial_reason_name_3,denial_reason_3,rate_spread,hoepa_status_name,hoepa_status,lien_status_name,lien_status,edit_status_name,edit_status,sequence_number,population,minority_population,hud_median_family_income,tract_to_msamd_income,number_of_owner_occupied_units,number_of_1_to_4_family_units,application_date_indicator
2016,7197000003,Department of Housing and Urban Development,HUD,7,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,326,Not applicable,3,Loan originated,1,Modesto - CA,33700.0,California,CA,6.0,Stanislaus County,99.0,9.05,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,574205,6102.0,34.02000045776367,56800.0,138.67999267578125,1555.0,1909.0,0
2016,0004210227,Federal Reserve System,FRS,2,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,460,Not applicable,3,Loan originated,1,"Denver, Aurora, Lakewood - CO",19740.0,Colorado,CO,8.0,Elbert County,39.0,9612.04,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,104.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,2840,6687.0,10.8100004196167,80100.0,138.75999450683594,2154.0,2320.0,0
2016,0000451965,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,307,Not applicable,3,Application withdrawn by applicant,4,"Cambridge, Newton, Framingham - MA",15764.0,Massachusetts,MA,25.0,Middlesex County,17.0,3415.0,Not Hispanic or Latino,2,Not Hispanic or Latino,2,Black or African American,3,,,,,,,,,Black or African American,3,,,,,,,,,Male,1,Female,2,78.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,142725,4780.0,61.150001525878906,98600.0,61.5,866.0,1580.0,0
2016,62-0997810,Department of Housing and Urban Development,HUD,7,Conventional,1,Manufactured housing,2,Home purchase,1,Owner-occupied as a principal dwelling,1,23,Not applicable,3,Loan purchased by the institution,6,Salem - OR,41420.0,Oregon,OR,41.0,Marion County,47.0,17.03,Not applicable,4,Not applicable,4,Not applicable,7,,,,,,,,,Not applicable,7,,,,,,,,,Not applicable,4,Not applicable,4,,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Not applicable,4,,,97779,4337.0,29.969999313354492,56500.0,105.45999908447266,1318.0,1608.0,2
2016,0000001884,National Credit Union Administration,NCUA,5,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,151,Not applicable,3,Loan originated,1,"Albany, Schenectady, Troy - NY",10580.0,New York,NY,36.0,Schenectady County,93.0,323.0,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,120.0,"Life insurance company, credit union, mortgage bank, or finance company",7,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,395,2794.0,5.940000057220459,82000.0,104.86000061035156,904.0,1102.0,0
2016,0000063194,National Credit Union Administration,NCUA,5,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Not owner-occupied as a principal dwelling,2,188,Preapproval was requested,1,Loan originated,1,,,Idaho,ID,16.0,Madison County,65.0,9504.0,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,198.0,Other type of purchaser,9,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,8615,6109.0,7.420000076293945,51700.0,111.0500030517578,1066.0,1441.0,0
2016,36-3987946,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,184,Preapproval was requested,1,Loan originated,1,"Chicago, Naperville, Arlington Heights - IL",16974.0,Illinois,IL,17.0,Cook County,31.0,8045.09,Hispanic or Latino,1,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,55.0,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,7234,6288.0,72.41000366210938,74700.0,93.2699966430664,1292.0,1487.0,0
2016,7197000003,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,362,Not applicable,3,Loan originated,1,"Newark - NJ, PA",35084.0,New Jersey,NJ,34.0,Union County,39.0,384.0,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,Male,1,"Information not provided by applicant in mail, Internet, or telephone application",3,155.0,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,118576,5850.0,42.099998474121094,95100.0,108.66000366210938,1673.0,2180.0,0
2016,75-2921540,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,203,Not applicable,3,Application withdrawn by applicant,4,"Las Vegas, Henderson, Paradise - NV",29820.0,Nevada,NV,32.0,Clark County,3.0,36.18,Not Hispanic or Latino,2,No co-applicant,5,Black or African American,3,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,45223,7510.0,48.63999938964844,59800.0,130.82000732421875,1627.0,2277.0,0
2016,0000276645,Federal Reserve System,FRS,2,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Not owner-occupied as a principal dwelling,2,92,Not applicable,3,Loan originated,1,"Des Moines, West Des Moines - IA",19780.0,Iowa,IA,19.0,Madison County,121.0,602.0,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,110.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,7,5264.0,3.2300000190734863,76900.0,71.12000274658203,1455.0,2209.0,0
2016,7197000003,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,122,Not applicable,3,Loan originated,1,Raleigh - NC,39580.0,North Carolina,NC,37.0,Johnston County,101.0,415.02,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,71.0,Fannie Mae (FNMA),1,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,57362,6980.0,24.61000061035156,76600.0,80.08999633789062,1967.0,2623.0,0
2016,75-3170028,Department of Housing and Urban Development,HUD,7,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,186,Not applicable,3,Loan purchased by the institution,6,Raleigh - NC,39580.0,North Carolina,NC,37.0,Johnston County,101.0,404.0,Not applicable,4,Not applicable,4,Not applicable,7,,,,,,,,,Not applicable,7,,,,,,,,,Not applicable,4,Not applicable,4,,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Not applicable,4,,,36457,4407.0,27.030000686645508,76600.0,66.4000015258789,1131.0,1782.0,2
2016,51-0415301,National Credit Union Administration,NCUA,5,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,237,Preapproval was requested,1,Application withdrawn by applicant,4,,,,,,,,,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Female,2,Female,2,127.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,319,,,,,,,0
2016,7756300009,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,162,Not applicable,3,Application denied by financial institution,3,"Indianapolis, Carmel, Anderson - IN",26900.0,Indiana,IN,18.0,Boone County,11.0,8103.0,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,47.0,Loan was not originated or was not sold in calendar year covered by register,0,Unverifiable information,6.0,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,2316,5520.0,3.549999952316284,65600.0,127.70999908447266,1502.0,1722.0,0
2016,23-2769131,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,224,Preapproval was not requested,2,Loan originated,1,"Sacramento, Roseville, Arden-Arcade - CA",40900.0,California,CA,6.0,Sacramento County,67.0,93.12,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,Asian,2,,,,,,,,,Male,1,Female,2,77.0,"Commercial bank, savings bank or savings association",6,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,11885,6535.0,67.70999908447266,69900.0,104.36000061035156,1531.0,2102.0,0
2016,43-1826060,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,143,Not applicable,3,Application denied by financial institution,3,"St. Louis - MO, IL",41180.0,Missouri,MO,29.0,St. Charles County,183.0,3113.11,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,51.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,1572,5156.0,9.5600004196167,70000.0,124.05999755859376,1331.0,1601.0,0
2016,0000006694,National Credit Union Administration,NCUA,5,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,245,Not applicable,3,Loan originated,1,"Harrisburg, Carlisle - PA",25420.0,Pennsylvania,PA,42.0,Dauphin County,43.0,251.0,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Female,2,Female,2,91.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,3673,3833.0,2.5299999713897705,72500.0,72.27999877929688,859.0,1218.0,0
2016,0000940311,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,6,Not applicable,3,Application denied by financial institution,3,"San Juan, Carolina, Caguas - PR",41980.0,Puerto Rico,PR,72.0,Carolina Municipio,31.0,502.41,Hispanic or Latino,1,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,23.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Not secured by a lien,3,,,7600,5271.0,99.4499969482422,26200.0,142.49000549316406,1462.0,1721.0,0
2016,76-0561995,Department of Housing and Urban Development,HUD,7,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,750,Not applicable,3,Application denied by financial institution,3,"Oakland, Hayward, Berkeley - CA",36084.0,California,CA,6.0,Alameda County,1.0,4067.0,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,148.0,Loan was not originated or was not sold in calendar year covered by register,0,Credit history,3.0,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,7645,5048.0,50.459999084472656,93600.0,119.58999633789062,1537.0,2186.0,0
2016,73-1545233,Department of Housing and Urban Development,HUD,7,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,202,Preapproval was not requested,2,Loan originated,1,Oklahoma City - OK,36420.0,Oklahoma,OK,40.0,Oklahoma County,109.0,1083.02,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,82.0,"Life insurance company, credit union, mortgage bank, or finance company",7,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,2182,4354.0,32.02000045776367,63700.0,120.83999633789062,1054.0,1352.0,0
2016,0000014488,Federal Deposit Insurance Corporation,FDIC,3,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,75,Not applicable,3,Application denied by financial institution,3,,,Missouri,MO,29.0,Gasconade County,73.0,9604.0,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,23.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,44,3202.0,3.190000057220459,48200.0,93.5999984741211,968.0,1622.0,0
2016,0000617677,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,315,Preapproval was requested,1,Preapproval request approved but not accepted,8,,,,,,,,,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,65.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,20415,,,,,,,0
2016,6443809990,Department of Housing and Urban Development,HUD,7,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Refinancing,3,Owner-occupied as a principal dwelling,1,235,Not applicable,3,Loan originated,1,"Warren, Troy, Farmington Hills - MI",47664.0,Michigan,MI,26.0,Livingston County,93.0,7403.0,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,Quality edit failure only,6.0,10214,1835.0,3.2200000286102295,77000.0,116.8000030517578,666.0,708.0,0
2016,0000019085,National Credit Union Administration,NCUA,5,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,130,Preapproval was not requested,2,Loan originated,1,Rochester - NY,40380.0,New York,NY,36.0,Monroe County,55.0,136.04,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,57.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,328,5360.0,24.100000381469727,68100.0,90.02999877929688,1453.0,1633.0,0
2016,0000917742,Consumer Financial Protection Bureau,CFPB,9,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,134,Not applicable,3,Loan purchased by the institution,6,"Chicago, Naperville, Arlington Heights - IL",16974.0,Illinois,IL,17.0,Cook County,31.0,8047.12,Not Hispanic or Latino,2,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,46.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Not applicable,4,,,7239,5392.0,34.310001373291016,74700.0,140.7899932861328,1427.0,1766.0,2
2016,0000063194,National Credit Union Administration,NCUA,5,FHA-insured,2,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,69,Preapproval was requested,1,Application denied by financial institution,3,Boise City - ID,14260.0,Idaho,ID,16.0,Canyon County,27.0,213.0,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Female,2,No co-applicant,5,19.0,Loan was not originated or was not sold in calendar year covered by register,0,"Insufficient cash (downpayment, closing costs)",5.0,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,756,3297.0,57.9900016784668,62400.0,45.599998474121094,344.0,903.0,0
2016,0001189117,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,145,Not applicable,3,Loan originated,1,,,North Carolina,NC,37.0,McDowell County,111.0,9703.0,Not Hispanic or Latino,2,No co-applicant,5,White,5,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,32.0,Loan was not originated or was not sold in calendar year covered by register,0,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,23877,3261.0,14.260000228881836,47600.0,107.37000274658205,1049.0,1486.0,0
2016,0000504713,Consumer Financial Protection Bureau,CFPB,9,VA-guaranteed,3,One-to-four family dwelling (other than manufactured housing),1,Home purchase,1,Owner-occupied as a principal dwelling,1,94,Preapproval was not requested,2,Loan originated,1,"Davenport, Moline, Rock Island - IA, IL",19340.0,Illinois,IL,17.0,Rock Island County,161.0,241.01,Not Hispanic or Latino,2,No co-applicant,5,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,,,,,No co-applicant,8,,,,,,,,,Male,1,No co-applicant,5,71.0,Ginnie Mae (GNMA),2,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,203831,3649.0,4.690000057220459,68800.0,110.5500030517578,1443.0,1602.0,0
2016,0000451965,Consumer Financial Protection Bureau,CFPB,9,Conventional,1,One-to-four family dwelling (other than manufactured housing),1,Home improvement,2,Owner-occupied as a principal dwelling,1,228,Not applicable,3,Loan originated,1,"Kansas City - MO, KS",28140.0,Kansas,KS,20.0,Miami County,121.0,1001.0,Hispanic or Latino,1,Not Hispanic or Latino,2,White,5,,,,,,,,,White,5,,,,,,,,,Male,1,Female,2,101.0,Freddie Mac (FHLMC),3,,,,,,,,Not a HOEPA loan,2,Secured by a first lien,1,,,422367,3581.0,4.46999979019165,72500.0,109.08000183105467,1060.0,1345.0,0
